Database,Keyword,Tags,Seed keyword,Page,Topic,Page type,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content reference 1,Content reference 2,Content reference 3,Content reference 4,Content reference 5,Content reference 6,Content reference 7,Content reference 8,Content reference 9,Content reference 10,Competitor on TOP 10 #1,Competitor on TOP 10 #2,Competitor on TOP 10 #3,Competitor on TOP 10 #4,Competitor on TOP 10 #5,Competitor on TOP 10 #6,Competitor on TOP 10 #7,Competitor on TOP 10 #8,Competitor on TOP 10 #9,Competitor on TOP 10 #10,Priority,Url,Idea,target_page,match_type
uk,annual monthly salary calculator,,,(non-clustered),,,110.0,38.0,0.0,0.0,710000000.0,Informational,Related Searches,"0.66,0.52,0.52,0.33,0.52,0.52,0.66,0.42,0.42,0.52,0.42,0.42",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,how much tax should i pay on my bonus,,,(non-clustered),,,140.0,49.0,0.0,0.01,274000000.0,Informational,"Site Links, Video, People Also Ask, Related Searches, Discussions And Forums, AI Overview","0.23,0.35,0.28,0.23,0.11,0.11,0.15,0.15,0.28,0.23,0.35,0.66",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,how to work out my yearly salary,,,(non-clustered),,,170.0,49.0,0.0,0.01,655000000.0,Informational,"Video, Related Searches, AI Overview","0.81,0.53,0.43,0.34,0.53,0.43,0.43,0.43,0.43,0.43,0.28,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,one off bonus tax calculator,,,(non-clustered),,,260.0,41.0,0.88,0.01,124000000.0,Informational,"Site Links, Related Searches","0.35,0.35,0.28,0.44,0.28,0.28,0.44,0.28,0.54,0.28,0.44,0.54",20.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,after tax bonus,,,(non-clustered),,,110.0,50.0,0.0,0.0,277000000.0,Informational,"Discussions And Forums, AI Overview, Video, People Also Ask, Related Searches","0.34,0.34,0.26,0.26,0.34,0.34,0.26,0.34,0.65,0.53,0.26,0.65",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,earnings calculator,,,(non-clustered),,,590.0,62.0,0.0,0.02,116.0,Informational,"Video, People Also Ask, Related Searches","0.72,0.48,0.39,0.72,0.59,0.59,0.48,0.39,0.32,0.39,0.39,0.48",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calculator monthly,,,(non-clustered),,,210.0,50.0,0.72,0.01,1340000000.0,Informational,Related Searches,"0.00,0.02,0.00,0.07,0.04,0.04,0.13,0.13,0.05,0.08,0.20,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,tax on bonus payments uk,,,(non-clustered),,,140.0,50.0,0.0,0.01,107000000.0,Informational,"AI Overview, Site Links, Video, People Also Ask, Related Searches","0.53,0.34,0.53,0.34,0.34,0.21,0.28,0.43,0.65,0.65,0.65,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,tax on bonuses uk,,,(non-clustered),,,210.0,50.0,1.11,0.03,18500000.0,Informational,"Site Links, Video, People Also Ask, Related Searches, AI Overview","0.17,0.14,0.14,0.21,0.17,0.14,0.14,0.21,0.26,0.26,0.26,0.26",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,wages calculator uk,,,(non-clustered),,,2900.0,51.0,0.8,0.01,105.0,Informational,Related Searches,"0.54,0.13,0.29,0.19,0.24,0.36,0.16,0.19,0.36,1.00,0.44,0.29",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,weekly pay calculator,,,(non-clustered),,,880.0,59.0,0.0,0.01,485000000.0,Informational,"Video, Related Searches","0.52,0.46,0.52,0.46,0.37,0.46,0.46,0.46,0.31,0.46,0.37,0.31",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,annual calculator salary,,,(non-clustered),,,320.0,0.0,0.97,0.01,0.0,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00",0.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,bonus check calculator,,,(non-clustered),,,170.0,34.0,0.0,0.0,327000000.0,"Informational, Commercial",Related Searches,"0.54,0.54,0.43,0.18,0.22,0.35,0.29,0.29,0.54,0.54,0.54,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,bonus estimator after taxes,,,(non-clustered),,,590.0,26.0,0.0,0.0,78.0,Informational,Related Searches,"0.25,0.25,0.13,0.03,0.05,0.11,0.11,0.13,0.31,0.31,0.46,0.84",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,bonus pay calculator,,,(non-clustered),,,590.0,34.0,0.0,0.0,389000000.0,"Informational, Commercial","Site Links, People Also Ask, Related Searches","0.13,0.07,0.05,0.10,0.07,0.07,0.08,0.13,0.03,0.16,0.16,0.29",20.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,bonus taxation calculator,,,(non-clustered),,,2400.0,49.0,1.3,0.0,213000000.0,Informational,"Video, Related Searches, Site Links","0.43,0.28,0.28,0.03,0.10,0.15,0.15,0.19,0.00,0.24,0.43,0.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculating a bonus,,,(non-clustered),,,880.0,50.0,0.0,0.0,232000000.0,Informational,"Video, People Also Ask, Related Searches, AI Overview, Site Links","0.55,0.55,0.44,0.05,0.08,0.00,0.00,0.30,0.55,0.55,0.82,1.00",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,income from salary calculator,,,(non-clustered),,,210.0,66.0,0.0,0.0,278000000.0,Informational,Related Searches,"0.66,0.28,0.44,0.15,0.23,0.54,0.54,0.35,0.44,0.54,0.35,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,bonus pay,,,(non-clustered),,,260.0,53.0,0.0,0.0,628000000.0,Informational,"Site Links, Video, FAQ, Related Searches, AI Overview","0.10,0.01,0.04,0.00,0.02,0.01,0.01,0.02,0.05,0.07,0.27,0.07",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculation bonus,,,(non-clustered),,,1600.0,53.0,0.0,0.0,157000000.0,Informational,"People Also Ask, Related Searches, AI Overview, Video, Video Carousel","0.36,0.36,0.29,0.03,0.20,0.16,0.13,0.20,0.36,0.36,0.54,0.65",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,figure out bonus after taxes,,,(non-clustered),,,480.0,47.0,0.0,0.0,82.0,Informational,"Site Links, Video, Related Searches, AI Overview","0.25,0.25,0.13,0.03,0.05,0.11,0.11,0.13,0.31,0.31,0.46,0.84",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calc uk,,,(non-clustered),,,480.0,60.0,0.8,0.01,122.0,Informational,Related Searches,"0.32,0.32,0.26,0.21,1.00,0.48,0.48,0.39,0.59,0.39,0.21,0.72",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,uk tax bonus,,,(non-clustered),,,140.0,53.0,0.0,0.01,50200000.0,Informational,"Site Links, Video, People Also Ask, FAQ, Related Searches, AI Overview","0.08,0.11,0.11,0.01,0.03,0.04,0.05,0.07,0.05,0.05,0.05,0.08",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,full time pay calculator,,,(non-clustered),,,110.0,30.0,0.0,0.0,678000000.0,Informational,Related Searches,"0.82,0.52,0.52,0.64,0.52,0.52,0.52,0.52,0.41,0.52,0.41,0.64",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary to monthly pay calculator,,,(non-clustered),,,110.0,61.0,0.0,0.01,240000000.0,Informational,Related Searches,"0.42,0.07,0.53,0.42,0.42,0.34,0.19,0.53,0.42,0.65,0.53,0.65",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,tax calculator with bonus,,,(non-clustered),,,170.0,48.0,1.3,0.0,542000000.0,Informational,Related Searches,"0.16,0.05,0.05,0.04,0.04,0.07,0.11,0.08,0.05,0.11,0.08,0.08",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,wage calculator uk after tax,,,(non-clustered),,,90.0,54.0,0.58,0.02,114.0,Informational,"Video, Related Searches","0.23,0.66,0.44,0.03,0.08,0.03,0.01,0.05,0.05,1.00,0.03,0.03",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,annual earning calculator,,,(non-clustered),,,110.0,55.0,0.75,0.01,260000000.0,Informational,"Video, Related Searches","0.35,0.29,0.22,0.22,0.14,0.18,0.18,0.14,0.14,0.14,0.08,0.14",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,how do i calculate salary,,,(non-clustered),,,140.0,55.0,0.0,0.02,294000000.0,Informational,"Video, Related Searches, AI Overview","0.80,0.53,0.34,0.26,0.42,0.34,0.19,0.42,0.42,0.53,0.53,0.53",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calculator england,,,(non-clustered),,,260.0,67.0,0.8,0.01,250000000.0,Informational,Related Searches,"0.04,0.05,1.00,0.02,0.01,0.00,0.62,0.02,0.02,0.02,0.01,0.01",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,take home bonus calculator,,,(non-clustered),,,320.0,40.0,0.0,0.0,340000000.0,Informational,Related Searches,"0.36,0.29,0.44,0.23,0.19,0.15,0.29,0.19,0.36,0.19,0.29,0.44",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,working out my pay,,,(non-clustered),,,170.0,66.0,0.84,0.02,2770000000.0,Informational,"Video, Related Searches, AI Overview","0.54,0.28,0.44,0.08,0.28,0.11,0.18,0.44,0.00,1.00,0.00,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,bonus estimator,,,(non-clustered),,,1600.0,31.0,0.0,0.0,24200000.0,Informational,"Related Searches, Video","0.36,0.36,0.29,0.03,0.05,0.16,0.13,0.20,0.36,0.36,0.54,0.65",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,bring home money calculator,,,(non-clustered),,,110.0,41.0,0.0,0.0,568000000.0,Informational,"Video, Related Searches","0.53,0.43,0.28,0.21,0.34,0.15,0.28,0.34,0.00,0.65,0.53,0.65",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculator for yearly salary,,,(non-clustered),,,320.0,0.0,0.97,0.01,0.0,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",0.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,annual income calculator,,,(non-clustered),,,3600.0,71.0,0.75,0.01,111.0,Informational,"Video, People Also Ask, Related Searches","1.00,0.65,0.81,0.65,0.81,0.81,1.00,0.81,0.81,0.54,0.65,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,monthly earnings calculator,,,(non-clustered),,,1300.0,48.0,0.72,0.01,185000000.0,Informational,"Video, Related Searches","0.80,0.44,0.36,0.24,0.13,0.27,0.36,0.44,0.20,0.20,0.20,0.27",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,yearly salary monthly calculator,,,(non-clustered),,,110.0,58.0,0.0,0.0,146000000.0,Informational,"Video, Related Searches","1.00,0.78,0.78,0.50,0.78,0.78,1.00,0.64,0.64,0.78,0.64,0.64",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculate monthly salary uk,,,(non-clustered),,,170.0,62.0,0.67,0.04,35900000.0,Informational,"Video, Related Searches, AI Overview","0.16,0.04,0.00,0.20,0.00,0.30,0.04,0.45,0.02,0.55,0.00,0.16",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary yearly to monthly,,,(non-clustered),,,110.0,41.0,0.0,0.0,1690000.0,Informational,"Video, Related Searches","0.12,0.06,0.65,0.09,0.12,0.43,0.43,0.28,0.34,0.21,0.28,0.34",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,annual salary estimator,,,(non-clustered),,,4400.0,73.0,0.75,0.01,105.0,Informational,"Video, People Also Ask, Related Searches","0.66,1.00,0.36,0.00,0.43,0.81,0.66,0.54,0.43,0.54,0.66,0.36",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calculator from take home,,,(non-clustered),,,210.0,59.0,0.53,0.0,379000000.0,Informational,Related Searches,"0.01,0.00,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary salary,,,(non-clustered),,,4400.0,77.0,2.22,0.0,134.0,Informational,"People Also Ask, Related Searches, AI Overview, Video","0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.44,0.44,0.54,0.29,0.44",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,tax with bonus calculator,,,(non-clustered),,,2400.0,51.0,1.3,0.0,602000000.0,Informational,"Video, Related Searches","0.43,0.28,0.28,0.03,0.10,0.15,0.15,0.19,0.28,0.24,0.43,0.66",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,uk salary.calculator,,,(non-clustered),,,110.0,59.0,0.8,0.01,138000000.0,Informational,,"0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,wage calculator,,,(non-clustered),,,27100.0,42.0,0.87,0.03,108.0,Informational,"Video, Related Searches","0.81,0.54,0.44,0.44,0.36,0.54,0.36,0.24,0.36,0.54,0.44,0.44",75.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,annual salary calculator,,,(non-clustered),,,4400.0,59.0,0.75,0.01,107.0,Informational,"Video, People Also Ask, Related Searches","1.00,0.81,0.66,0.66,0.54,0.66,0.66,0.81,0.54,0.81,0.54,0.36",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,england salary calculator,,,(non-clustered),,,1900.0,70.0,0.8,0.01,43400000.0,Informational,"People Also Ask, Related Searches","0.01,0.00,0.02,0.00,0.36,0.00,0.00,0.08,0.36,0.36,0.19,1.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,wage calc,,,(non-clustered),,,480.0,60.0,0.87,0.03,125.0,Informational,"Related Searches, Video","0.08,0.30,0.20,0.16,0.16,0.24,0.13,0.20,0.16,0.20,0.24,0.16",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,earnings calc,,,(non-clustered),,,210.0,58.0,0.0,0.02,625000000.0,Informational,"Video, Related Searches","0.54,0.06,0.35,0.28,0.28,0.23,0.23,0.35,0.44,0.54,0.44,0.66",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,income calculator uk,,,(non-clustered),,,4400.0,66.0,0.8,0.01,111.0,Informational,"Video, Related Searches","0.19,0.13,0.19,0.24,0.36,0.24,0.16,0.24,0.16,0.19,0.19,0.19",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary calculator monthly pay,,,(non-clustered),,,110.0,61.0,0.0,0.01,243000000.0,Informational,"Video, Related Searches","1.00,0.52,0.14,0.52,0.52,0.52,0.66,0.52,0.42,0.09,0.42,0.66",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,wage calculator uk,,,(non-clustered),,,14800.0,62.0,0.8,0.01,107.0,Informational,"Video, Related Searches","0.20,0.13,0.08,0.13,0.13,0.10,0.16,0.20,0.16,0.44,0.20,0.20",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary calc,,,(non-clustered),,,5400.0,63.0,0.71,0.0,113.0,Informational,"Video, Related Searches","0.66,0.81,0.81,0.81,0.81,0.81,0.54,1.00,0.81,0.54,0.54,0.54",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary estimator,,,(non-clustered),,,210.0,62.0,0.53,0.03,111.0,Informational,"Video, People Also Ask, Related Searches","0.81,0.53,0.65,0.81,0.81,0.81,0.65,0.81,0.43,0.65,0.65,0.81",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary per month calculator,,,(non-clustered),,,110.0,62.0,0.0,0.02,159000000.0,Informational,Related Searches,"0.35,0.35,0.28,0.35,0.28,0.28,0.28,0.28,0.23,0.28,0.23,0.35",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,income calculator salary,,,(non-clustered),,,210.0,63.0,0.0,0.0,330000000.0,Informational,"Video, Related Searches","0.44,0.28,0.44,0.15,0.23,0.54,0.54,0.35,0.44,0.54,0.35,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary ca,,,(non-clustered),,,480.0,63.0,0.0,0.0,358000000.0,Informational,"Video, Related Searches","0.24,0.16,0.36,0.24,0.05,0.36,0.13,0.07,0.16,0.16,0.13,0.04",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary calculator 2025,,,(non-clustered),,,4400.0,72.0,0.57,0.0,111.0,Navigational,"Video, Related Searches, Site Links","0.81,0.54,0.81,0.66,0.44,0.35,0.35,0.35,0.29,0.23,0.16,0.10",20.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,work out my monthly wage,,,(non-clustered),,,170.0,63.0,0.67,0.03,2590000000.0,Informational,"Video, Related Searches","1.00,0.80,0.11,0.80,0.65,0.80,0.65,0.65,0.42,0.53,0.65,0.80",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,work out my wage,,,(non-clustered),,,590.0,63.0,0.82,0.04,153000000.0,Informational,"Video, Related Searches","1.00,0.67,0.67,0.67,0.67,0.67,0.81,0.67,0.29,0.44,0.36,0.44",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,income cal,,,(non-clustered),,,110.0,66.0,1.22,0.0,942000000.0,Informational,"Video, Related Searches","0.35,0.05,0.66,0.28,0.17,0.23,0.28,1.00,0.12,0.28,0.12,0.23",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,pay converter uk,,,(non-clustered),,,390.0,66.0,0.0,0.01,307000000.0,Informational,"Video, Related Searches","1.00,0.28,0.28,0.08,0.44,0.81,0.81,0.66,0.66,0.81,0.66,0.81",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,uk salary checker,,,(non-clustered),,,390.0,66.0,1.24,0.02,235000000.0,Informational,"Video, Related Searches","0.54,0.29,0.54,0.54,0.36,0.36,0.36,0.29,0.19,0.29,0.29,0.29",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary checker,,,(non-clustered),,,2900.0,60.0,1.0,0.03,938000000.0,Informational,"Video, Related Searches","0.66,0.53,0.53,0.66,0.53,0.66,0.53,0.53,0.44,0.44,0.44,0.53",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary pay calculator,,,(non-clustered),,,210.0,65.0,0.0,0.01,365000000.0,Informational,Related Searches,"0.81,0.54,0.54,0.43,0.35,0.10,0.14,0.35,0.29,0.54,0.29,0.29",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,check my salary,,,(non-clustered),,,210.0,62.0,0.0,0.01,722000000.0,Informational,"Video, Related Searches","0.54,0.35,0.43,0.54,0.35,0.35,0.43,0.35,0.29,0.54,0.43,0.54",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculate a salary,,,(non-clustered),,,2900.0,0.0,1.5,0.02,0.0,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29,0.44",0.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,calculator wages,,,(non-clustered),,,320.0,62.0,1.04,0.03,475000000.0,Informational,"Video, Related Searches","0.36,0.10,0.10,0.05,0.01,0.45,0.06,0.02,0.05,0.05,0.16,0.06",75.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salart,,,(non-clustered),,,210.0,72.0,2.22,0.0,681000000.0,Informational,"Knowledge Panel, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.43,0.22,0.04,0.14,0.66,1.00,0.43,0.81,1.00,0.18,0.14,0.29",70.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,salary salary calculator,,,(non-clustered),,,170.0,64.0,0.71,0.0,104.0,Informational,Related Searches,"0.00,0.00,0.00,0.00,0.88,1.00,0.00,0.00,0.00,0.00,0.00,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary calculator salary calculator,,,(non-clustered),,,14800.0,54.0,0.71,0.0,113.0,Informational,"Video, Related Searches","1.00,0.81,0.81,0.00,0.44,0.66,0.29,0.07,0.29,0.54,0.16,0.81",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,in hand salary calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,480.0,55.0,0.0,0.0,247000000.0,Informational,Related Searches,"0.59,0.72,0.48,0.48,0.39,0.39,0.48,0.48,0.39,0.39,0.26,0.48",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,calculate in hand salary,take home pay calculator,in hand salary calculator,(non-clustered),,,90.0,47.0,0.0,0.0,84100000.0,Informational,"Video, Related Searches","0.12,0.06,0.12,0.43,0.09,0.06,0.03,0.43,0.00,0.21,0.53,0.03",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,in hand pay calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,210.0,52.0,0.0,0.0,214000000.0,Informational,"Video, Related Searches","0.29,0.22,0.54,0.14,0.35,0.10,0.10,0.66,0.66,0.66,0.66,0.81",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,in hand salary calculator uk,take home pay calculator,in hand salary calculator,(non-clustered),,,720.0,58.0,0.58,0.02,20500000.0,Informational,"Video, People Also Ask, Related Searches","0.88,0.59,0.72,0.88,0.72,0.72,0.59,0.59,0.59,0.72,0.59,0.72",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary in hand calculator uk,take home pay calculator,in hand salary calculator,(non-clustered),,,210.0,62.0,0.58,0.02,121.0,Informational,"Video, Related Searches","0.13,0.08,0.76,0.16,0.06,0.08,0.06,0.08,0.06,0.08,0.36,0.08",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,pay take home calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,720.0,47.0,0.57,0.0,676000000.0,Informational,Related Searches,"0.62,0.36,0.81,0.36,1.00,0.55,0.30,0.36,0.24,0.36,0.36,0.55",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary calculator take home,take home pay calculator,in hand salary calculator,(non-clustered),,,720.0,58.0,0.57,0.0,102.0,Informational,Related Searches,"0.08,0.07,0.04,0.10,0.18,0.07,0.08,0.13,0.29,0.13,0.02,0.24",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,take home.salary calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,390.0,63.0,0.53,0.0,121.0,Informational,Related Searches,"0.44,0.44,0.54,0.44,0.12,1.00,0.15,1.00,0.06,0.00,0.01,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,takehome salary calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,480.0,61.0,0.53,0.0,104.0,Informational,Related Searches,"0.32,0.11,0.48,1.00,0.39,0.59,1.00,0.39,0.39,0.39,0.32,0.48",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,uk inhand salary calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,260.0,65.0,0.58,0.02,3800000.0,Informational,Related Searches,"0.29,0.00,0.00,0.14,0.66,1.00,0.00,0.54,1.00,0.35,0.43,0.35",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,wages take home calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,720.0,61.0,0.57,0.0,121.0,Informational,Related Searches,"0.00,0.00,0.03,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,bring home pay calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,1600.0,49.0,0.57,0.0,556000000.0,Informational,Related Searches,"1.00,0.36,0.13,0.36,0.29,0.43,0.29,0.22,0.13,0.22,0.22,0.29",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,bring home salary calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,320.0,68.0,0.57,0.0,103.0,Informational,Related Searches,"0.01,0.00,0.00,0.01,0.01,0.01,0.02,0.25,0.20,0.00,0.01,0.02",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,calculator salary per month,take home pay calculator,in hand salary calculator,(non-clustered),,,110.0,67.0,0.0,0.02,112.0,Informational,"Video, Related Searches, AI Overview","0.82,0.64,0.52,0.41,0.52,0.64,0.52,0.52,0.52,0.52,0.41,0.64",90.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,inhand salary calculator uk,take home pay calculator,in hand salary calculator,(non-clustered),,,390.0,43.0,0.58,0.02,108.0,Informational,"Video, Related Searches","1.00,0.54,0.44,0.66,0.29,0.29,0.54,0.44,0.66,0.23,0.23,0.23",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,net wage calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,2900.0,62.0,0.71,0.0,117.0,Informational,"Video, Related Searches","0.13,0.36,0.10,0.16,0.16,0.54,0.29,0.29,0.19,0.16,0.13,0.16",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,salary income calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,170.0,67.0,0.0,0.0,263000000.0,Informational,"Video, People Also Ask, Related Searches","0.28,0.53,0.81,0.65,0.65,0.65,0.65,0.53,0.43,1.00,0.43,0.65",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,take home pay calculator.,take home pay calculator,in hand salary calculator,(non-clustered),,,50.0,0.0,0.97,0.33,0.0,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.11",0.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,take home wage calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,1900.0,35.0,0.57,0.0,1550000000.0,Informational,Related Searches,"0.28,0.43,0.19,0.28,0.54,0.24,0.19,0.36,0.36,0.28,0.28,0.43",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
uk,the salary calc,take home pay calculator,in hand salary calculator,(non-clustered),,,170.0,78.0,0.78,0.0,147.0,Navigational,"Site Links, Related Searches","0.13,0.03,0.07,0.05,0.13,0.11,0.04,0.00,0.00,0.00,0.00,0.02",20.0,,,,,,,,,,,,,,,,,,,,,,,,,no_match
uk,wage take home calculator,take home pay calculator,in hand salary calculator,(non-clustered),,,880.0,71.0,0.57,0.0,671000000.0,Informational,"Video, Related Searches","0.65,0.07,0.20,0.44,0.08,0.07,0.82,0.20,0.16,0.13,0.30,0.04",90.0,,,,,,,,,,,,,,,,,,,,,,,,/take-home,tool_match
